# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 24 15:07:14 2025
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,default_flag,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_rvamp,sy_dist,sy_gaiamag,rowupdate,pl_pubdate,releasedate
WASP-42 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,4.98168190,0.056100,12.576,167.49641,64.800,177.2910000,11.9686000,2016-02-24,2016-04,2016-02-25
WASP-43 b,1,1,1,0,Transit,2011,SuperWASP,Published Confirmed,0,0.81347500,0.014200,10.424,565.71400,,86.7467000,11.9070000,2014-05-14,2011-11,2014-05-14
WASP-44 b,1,1,1,0,Transit,2011,SuperWASP,Published Confirmed,0,2.42380400,0.034530,12.330,276.51210,138.000,364.5120000,12.8964000,2019-09-20,2019-11,2019-09-26
WASP-45 b,1,2,1,0,Transit,2011,SuperWASP,Published Confirmed,0,3.12608900,0.039630,10.604,306.38812,149.000,211.1960000,12.0487000,2019-09-20,2019-11,2019-09-26
WASP-46 b,1,1,1,0,Transit,2011,SuperWASP,Published Confirmed,0,1.43036763,0.023350,13.159,607.05530,,375.3100000,12.8519000,2015-12-02,2016-02,2015-12-03
WASP-47 b,1,1,4,0,Transit,2012,SuperWASP,Published Confirmed,0,4.15915100,,12.860,374.00000,,264.7800000,11.7889000,2024-08-16,2023-05,2024-08-16
WASP-47 c,1,1,4,0,Radial Velocity,2015,La Silla Observatory,Published Confirmed,0,589.57000000,,,447.00000,,264.7800000,11.7889000,2024-08-16,2023-05,2024-08-16
WASP-47 d,1,1,4,0,Transit,2015,K2,Published Confirmed,0,9.03050100,,3.650,15.50000,,264.7800000,11.7889000,2024-08-16,2023-05,2024-08-16
WASP-47 e,1,1,4,0,Transit,2015,K2,Published Confirmed,0,0.78961000,,1.830,9.00000,,264.7800000,11.7889000,2024-08-16,2023-05,2024-08-16
WASP-48 b,1,1,1,0,Transit,2011,SuperWASP,Published Confirmed,0,2.14363000,,16.814,254.26400,136.000,454.1440000,11.5230000,2018-04-25,2017-03,2018-04-26
WASP-49 b,1,2,1,0,Transit,2012,SuperWASP,Published Confirmed,0,2.78174000,,12.442,117.59710,56.800,194.5530000,11.2907000,2018-04-25,2017-03,2018-04-26
WASP-5 b,1,1,1,0,Transit,2008,SuperWASP,Published Confirmed,0,1.62842790,0.026700,12.184,502.15000,279.700,309.1370000,11.9960000,2014-10-29,2009-03,2014-10-29
WASP-50 b,1,1,1,0,Transit,2011,SuperWASP,Published Confirmed,0,1.95510000,0.029300,13.070,466.82870,256.600,184.8480000,11.5518000,2019-07-08,2019-07,2019-07-11
WASP-52 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,1.74977980,0.027200,14.240,146.20000,,174.8180000,11.9537000,2014-05-14,2013-01,2014-05-14
WASP-53 b,1,1,2,0,Transit,2017,Multiple Facilities,Published Confirmed,0,3.30984430,0.041010,12.038,677.61356,326.100,201.3380000,12.3473000,2017-01-31,2017-05,2017-02-02
WASP-53 c,1,1,2,0,Radial Velocity,2017,Multiple Facilities,Published Confirmed,0,2840.00000000,3.730000,,,475.600,201.3380000,12.3473000,2017-01-31,2017-05,2017-02-02
WASP-54 b,1,2,1,0,Transit,2012,SuperWASP,Published Confirmed,0,3.69364000,,17.710,187.51970,73.000,251.3030000,10.2441000,2018-04-25,2017-03,2018-04-26
WASP-55 b,1,2,1,0,Transit,2012,SuperWASP,Published Confirmed,0,4.46563000,,14.908,193.87630,70.000,297.4620000,11.7747000,2018-04-25,2017-03,2018-04-26
WASP-56 b,1,2,1,0,Transit,2012,SuperWASP,Published Confirmed,0,4.61710000,,10.536,143.02350,69.000,321.0840000,12.0028000,2018-04-25,2017-03,2018-04-26
WASP-57 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,2.83891856,0.037690,11.769,204.68252,,398.2760000,12.7293000,2015-10-07,2015-12,2015-10-15
WASP-58 b,1,2,1,0,Transit,2012,SuperWASP,Published Confirmed,0,5.01718000,,16.029,308.29510,110.100,290.4040000,11.6347000,2018-04-25,2017-03,2018-04-26
WASP-59 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,7.91958500,0.069700,8.687,274.27600,,115.9360000,12.3142000,2014-05-14,2013-01,2014-05-14
WASP-6 b,1,1,1,0,Transit,2009,SuperWASP,Published Confirmed,0,3.36101000,,11.545,117.59710,74.300,197.1190000,11.9761000,2018-09-04,2017-03,2018-09-06
WASP-60 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,4.30500000,,9.864,174.80650,60.800,431.0520000,12.0196000,2018-04-25,2017-03,2018-04-26
WASP-61 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,3.85590000,,15.805,851.78440,233.000,488.6600000,12.0702000,2018-04-25,2017-03,2018-04-26
WASP-62 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,4.41195000,,14.796,165.27160,60.000,175.6310000,10.0721000,2018-04-25,2017-03,2018-04-26
WASP-63 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,4.37808000,,15.805,117.59710,39.000,290.6840000,10.9185000,2018-04-25,2017-03,2018-04-26
WASP-64 b,1,2,1,0,Transit,2012,SuperWASP,Published Confirmed,0,1.57329180,0.026480,14.247,403.94500,221.000,369.9260000,12.5257000,2014-05-14,2013-04,2014-05-14
WASP-65 b,1,1,1,0,Transit,2013,SuperWASP,Published Confirmed,0,2.31142430,0.033400,12.464,492.62000,249.000,273.7030000,11.7509000,2014-05-14,2013-11,2014-05-14
WASP-66 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,4.08605000,,15.693,746.90050,246.000,500.2580000,11.5904000,2018-04-25,2017-03,2018-04-26
WASP-67 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,4.61442000,,12.890,136.66690,56.000,189.4690000,11.9141000,2018-04-25,2017-03,2018-04-26
WASP-68 b,1,2,1,0,Transit,2014,SuperWASP,Published Confirmed,0,5.08430000,,14.796,343.25640,97.900,226.3990000,10.4092000,2018-04-25,2017-03,2018-04-26
WASP-69 b,1,1,1,0,Transit,2014,SuperWASP,Published Confirmed,0,3.86814000,,12.442,92.17070,38.100,49.9605000,9.4846600,2018-04-25,2017-03,2018-04-26
WASP-7 b,1,1,1,0,Transit,2008,SuperWASP,Published Confirmed,0,4.95464160,0.061700,14.908,305.11680,97.000,162.3030000,9.3767100,2018-05-14,2011-03,2016-01-14
WASP-70 A b,1,2,1,0,Transit,2014,SuperWASP,Published Confirmed,0,3.71302030,0.048530,13.047,187.51200,72.300,222.3550000,11.0323000,2014-10-15,2014-12,2014-10-15
WASP-71 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,2.90367000,,13.227,441.78370,236.400,362.7150000,10.5678000,2018-04-25,2017-03,2018-04-26
WASP-72 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,2.21673000,,14.460,731.00900,181.300,434.7540000,10.8378000,2018-04-25,2017-03,2018-04-26
WASP-73 b,1,1,1,0,Transit,2014,SuperWASP,Published Confirmed,0,4.08722000,,15.917,908.99380,196.300,316.6780000,10.2607000,2018-04-25,2017-03,2018-04-26
WASP-74 b,1,1,1,0,Transit,2015,SuperWASP,Published Confirmed,0,2.13775000,,15.244,228.83760,114.100,149.2160000,9.5723000,2018-04-25,2017-03,2018-04-26
WASP-75 b,1,2,1,0,Transit,2013,SuperWASP,Published Confirmed,0,2.48419300,0.037500,14.235,340.06000,146.000,294.0010000,11.3347000,2014-05-14,2013-11,2014-05-14
WASP-76 b,1,2,1,0,Transit,2016,SuperWASP,Published Confirmed,0,1.80988198,0.033000,20.781,284.13860,116.020,194.4590000,9.3950700,2024-07-12,2020-04,2024-07-12
WASP-77 A b,1,2,1,0,Transit,2012,SuperWASP,Published Confirmed,0,1.36002854,0.023350,13.787,529.81995,323.400,105.1660000,10.0966000,2022-01-31,2020-04,2022-01-31
WASP-78 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,2.17518000,,21.633,352.79130,113.800,754.2580000,12.1879000,2018-04-25,2017-03,2018-04-26
WASP-79 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,3.66239200,0.051900,17.150,270.15415,,246.6900000,9.9720200,2023-08-22,2023-04,2023-08-22
WASP-8 b,1,2,2,0,Transit,2010,SuperWASP,Published Confirmed,0,8.15872000,,12.666,807.28820,222.200,89.9606000,9.6124900,2018-10-24,2017-03,2018-10-26
WASP-8 c,1,2,2,0,Radial Velocity,2013,SuperWASP,Published Confirmed,0,4323.00000000,5.280000,,,115.000,89.9606000,9.6124900,2014-05-14,2014-04,2014-05-14
WASP-80 b,1,1,1,0,Transit,2012,SuperWASP,Published Confirmed,0,3.06785234,0.034400,11.198,170.99254,109.000,49.7876000,11.2730000,2015-04-16,2015-07,2015-04-16
WASP-81 b,1,1,1,0,Transit,2017,Multiple Facilities,Published Confirmed,0,2.71647620,0.039080,16.018,231.69807,100.800,398.5050000,12.3326000,2017-01-31,2017-05,2017-02-02
WASP-82 b,1,1,1,0,Transit,2015,SuperWASP,Published Confirmed,0,2.70579000,,18.159,371.86110,130.700,275.6640000,9.8979600,2018-04-25,2017-03,2018-04-26
WASP-83 b,1,1,1,0,Transit,2015,SuperWASP,Published Confirmed,0,4.97125200,0.059000,11.657,95.34900,32.900,271.1030000,12.0084000,2015-07-08,2015-07,2015-07-09
WASP-84 b,1,1,2,0,Transit,2014,SuperWASP,Published Confirmed,0,8.52349648,0.077800,10.720,220.00000,76.800,100.5880000,10.5745000,2023-07-10,2023-06,2023-07-10
WASP-84 c,1,1,2,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,1.44688490,0.023590,1.950,15.20000,9.500,100.5880000,10.5745000,2023-07-10,2023-06,2023-07-10
WASP-85 A b,1,2,1,0,Transit,2016,K2,Published Confirmed,0,2.65567770,0.039000,13.899,402.05495,,141.8870000,10.6241000,2019-12-02,2016-06,2016-07-07
WASP-87 b,1,2,1,0,Transit,2016,Anglo-Australian Telescope,Published Confirmed,0,1.68279500,0.029460,15.524,692.86940,325.000,298.3920000,10.7091000,2019-06-24,2016-05,2019-06-27
WASP-88 b,1,1,1,0,Transit,2014,SuperWASP,Published Confirmed,0,4.95400000,,16.365,133.48860,52.400,523.7560000,11.4780000,2018-04-25,2017-03,2018-04-26
WASP-89 b,1,1,1,0,Transit,2015,SuperWASP,Published Confirmed,0,3.35642270,0.042700,11.657,1875.19700,848.000,290.9460000,12.9890000,2015-07-08,2015-07,2015-07-09
WASP-90 b,1,1,1,0,Transit,2016,SuperWASP,Published Confirmed,0,3.91624300,0.056200,18.271,200.23290,60.000,466.4330000,11.4559000,2016-01-20,2016-01,2016-01-21
WASP-91 b,1,1,1,0,Transit,2017,SuperWASP-South,Published Confirmed,0,2.79858100,0.037000,11.545,425.89220,217.000,149.9420000,11.6236000,2017-08-14,2017-08,2017-08-17
WASP-92 b,1,1,1,0,Transit,2016,SuperWASP,Published Confirmed,0,2.17467420,0.034800,16.376,255.85315,111.600,575.8890000,12.8183000,2016-09-06,2016-12,2016-09-08
WASP-93 b,1,1,1,0,Transit,2016,SuperWASP,Published Confirmed,0,2.73253210,0.042110,17.901,467.21010,174.000,370.2840000,10.9780000,2016-09-06,2016-12,2016-09-08
WASP-94 A b,1,2,2,0,Transit,2014,SuperWASP,Published Confirmed,0,3.95019000,,17.710,158.91500,45.400,211.2110000,10.0285000,2018-04-25,2017-03,2018-04-26
WASP-94 B b,1,2,2,0,Radial Velocity,2014,SuperWASP,Published Confirmed,0,2.00839000,0.033500,,,86.480,208.6960000,10.4055000,2014-10-03,2014-12,2014-10-03
WASP-95 b,1,1,1,0,Transit,2014,SuperWASP,Published Confirmed,0,2.18467000,,13.787,457.67520,175.700,137.5440000,9.9369700,2018-04-25,2017-03,2018-04-26
WASP-96 b,1,1,1,0,Transit,2014,SuperWASP,Published Confirmed,0,3.42526020,0.045300,13.450,152.55000,62.000,352.4640000,12.3833000,2014-05-14,2014-05,2014-05-14
WASP-97 b,1,1,1,0,Transit,2014,SuperWASP,Published Confirmed,0,2.07276000,,12.778,432.24880,194.500,151.0680000,10.4238000,2018-04-25,2017-03,2018-04-26
WASP-98 b,1,2,1,0,Transit,2014,SuperWASP,Published Confirmed,0,2.96264036,0.037620,12.823,293.03926,,281.7420000,12.8678000,2016-08-04,2016-09,2016-08-04
WASP-99 b,1,1,1,0,Transit,2014,SuperWASP,Published Confirmed,0,5.75251000,,11.433,772.32690,242.200,158.6600000,9.3251000,2018-04-25,2017-03,2018-04-26
WD 0806-661 b,1,1,1,0,Imaging,2011,Spitzer Space Telescope,Published Confirmed,0,,2500.000000,,2542.62726,,19.2444000,13.6826000,2022-04-12,2011-05,2022-04-12
WD 1856+534 b,1,3,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,1.40794050,0.020400,10.400,4386.05400,,24.7359000,16.9580000,2020-12-10,2020-09,2020-12-17
WISE J033605.05-014350.4 b,1,1,1,0,Imaging,2023,James Webb Space Telescope (JWST),Published Confirmed,0,2560.00000000,0.970000,,2622.08436,,,,2023-05-03,2023-04,2023-05-03
WISEP J121756.91+162640.2 A b,1,1,1,0,Imaging,2012,W. M. Keck Observatory,Published Confirmed,0,,8.000000,10.468,6992.00000,,,,2014-05-14,2014-01,2014-05-14
WTS-1 b,1,1,1,0,Transit,2012,United Kingdom Infrared Telescope,Published Confirmed,0,3.35205700,0.047000,16.700,1274.44000,,2346.0100000,16.4299000,2014-05-14,2012-12,2014-05-14
WTS-2 b,1,1,1,0,Transit,2014,United Kingdom Infrared Telescope,Published Confirmed,0,1.01870680,0.018550,15.278,355.96960,256.000,,15.5965000,2015-04-24,2014-05,2015-04-24
Wendelstein-1 b,1,1,1,0,Transit,2020,Haleakala Observatory,Published Confirmed,0,2.66341600,0.028200,11.561,188.15536,115.560,305.3000000,15.0324000,2020-07-02,2020-07,2020-07-09
Wendelstein-2 b,1,1,1,0,Transit,2020,Haleakala Observatory,Published Confirmed,0,1.75222390,0.023400,12.993,232.33373,155.584,565.5410000,15.9359000,2020-07-02,2020-07,2020-07-09
Wolf 1061 b,1,1,3,0,Radial Velocity,2015,La Silla Observatory,Published Confirmed,0,4.88690000,0.037500,,,1.670,4.3059200,8.7944400,2017-03-29,2017-06,2017-03-30
Wolf 1061 c,1,1,3,0,Radial Velocity,2015,La Silla Observatory,Published Confirmed,0,17.87190000,0.089000,,,1.920,4.3059200,8.7944400,2017-03-29,2017-06,2017-03-30
Wolf 1061 d,1,1,3,0,Radial Velocity,2015,La Silla Observatory,Published Confirmed,0,217.21000000,0.470000,,,2.230,4.3059200,8.7944400,2017-03-29,2017-06,2017-03-30
Wolf 1069 b,1,1,1,0,Radial Velocity,2023,Calar Alto Observatory,Published Confirmed,0,15.56400000,0.067200,,,1.070,9.5834100,12.3653000,2023-02-25,2023-02,2023-02-25
Wolf 327 b,1,1,1,0,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,0.57347450,0.010000,1.240,2.53000,3.540,28.5321000,11.9522000,2024-02-05,2024-01,2024-02-05
Wolf 503 b,1,1,1,0,Transit,2018,K2,Published Confirmed,0,6.00127000,0.057120,2.043,6.27000,3.110,44.5260000,9.8981600,2023-04-17,2023-04,2023-04-17
XO-1 b,1,1,1,0,Transit,2006,XO,Published Confirmed,0,3.94153000,,12.778,263.79890,116.000,163.5530000,11.0040000,2018-04-25,2017-03,2018-04-26
XO-2 N b,1,2,3,0,Transit,2007,XO,Published Confirmed,0,2.61586178,0.036800,11.131,179.89178,,154.2730000,10.9718000,2019-02-11,2012-12,2019-02-14
XO-2 S b,1,2,3,0,Radial Velocity,2014,Roque de los Muchachos Observatory,Published Confirmed,0,18.15700000,0.130000,,,20.600,151.3980000,10.9278000,2018-09-04,2017-03,2018-09-06
XO-2 S c,1,2,3,0,Radial Velocity,2014,Roque de los Muchachos Observatory,Published Confirmed,0,120.80000000,0.475600,,,57.680,151.3980000,10.9278000,2014-07-09,2014-07,2014-07-09
XO-3 b,1,1,1,0,Transit,2007,XO,Published Confirmed,0,3.19154000,,15.805,2316.98070,1488.000,213.0530000,9.7388900,2018-04-25,2017-03,2018-04-26
XO-4 b,1,1,1,0,Transit,2010,Lowell Observatory,Published Confirmed,0,4.12508000,,14.011,451.31860,168.600,272.6550000,10.5131000,2018-04-25,2017-03,2018-04-26
XO-5 b,1,1,1,0,Transit,2008,XO,Published Confirmed,0,4.18775580,0.051500,12.780,378.20000,146.000,276.2110000,11.9498000,2015-02-12,2015-03,2015-02-12
XO-6 b,1,1,1,0,Transit,2016,XO,Published Confirmed,0,3.76500070,0.081500,23.203,1398.45200,450.000,235.4790000,10.1910000,2016-12-20,2017-03,2016-12-21
XO-7 b,1,1,1,0,Transit,2019,XO,Published Confirmed,0,2.86414240,0.044210,15.390,225.34147,80.500,234.1490000,10.4575000,2020-01-13,2020-02,2020-01-16
YSES 2 b,1,1,1,0,Imaging,2021,Paranal Observatory,Published Confirmed,0,,115.000000,,2002.31896,,109.4060000,10.5352000,2021-05-28,2021-04,2021-05-28
YZ Cet b,1,1,3,0,Radial Velocity,2017,La Silla Observatory,Published Confirmed,0,2.02087000,0.016340,,,1.310,3.7120700,10.4294000,2022-02-15,2020-04,2022-02-15
YZ Cet c,1,1,3,0,Radial Velocity,2017,La Silla Observatory,Published Confirmed,0,3.05989000,0.021560,,,1.840,3.7120700,10.4294000,2022-02-15,2020-04,2022-02-15
YZ Cet d,1,1,3,0,Radial Velocity,2017,La Silla Observatory,Published Confirmed,0,4.65626000,0.028510,,,1.540,3.7120700,10.4294000,2022-02-15,2020-04,2022-02-15
alf Ari b,1,1,1,0,Radial Velocity,2010,Bohyunsan Optical Astronomical Observatory,Published Confirmed,0,380.80000000,1.200000,,,41.100,20.2101900,,2019-01-28,2011-05,2019-01-31
alf Tau b,1,2,1,0,Radial Velocity,2015,Multiple Observatories,Published Confirmed,0,628.96000000,1.460000,,,142.100,20.4332000,,2015-06-04,2015-08,2015-06-04
b Cen AB b,1,2,1,0,Imaging,2021,Paranal Observatory,Published Confirmed,0,1790000.00000000,556.000000,,3464.32964,,98.0935000,4.0109300,2022-01-24,2021-12,2022-01-24
bet Cnc b,1,2,1,0,Radial Velocity,2014,Bohyunsan Optical Astronomical Observatory,Published Confirmed,0,605.20000000,1.700000,,,133.000,89.0472000,3.0462800,2014-05-14,2014-06,2014-05-14
bet Pic b,1,1,2,0,Imaging,2008,Paranal Observatory,Published Confirmed,0,8617.50952000,10.018000,,3727.80939,78.791,19.7442000,3.8201500,2023-06-12,2022-09,2023-06-12
bet Pic c,1,1,2,0,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,1192.77951000,2.680000,,3222.46222,137.999,19.7442000,3.8201500,2023-06-12,2022-09,2023-06-12
bet UMi b,1,1,1,0,Radial Velocity,2014,Bohyunsan Optical Astronomical Observatory,Published Confirmed,0,522.30000000,1.400000,,,126.100,38.7747200,,2014-05-14,2014-06,2014-05-14
eps CrB b,1,1,1,0,Radial Velocity,2012,Bohyunsan Optical Astronomical Observatory,Published Confirmed,0,417.90000000,1.300000,,,129.400,69.8683000,3.7577300,2015-09-08,2012-10,2015-09-10
eps Eri b,1,1,1,0,Radial Velocity,2000,Multiple Observatories,Published Confirmed,0,2671.00000000,3.530000,,209.76675,10.340,3.2026000,3.4771900,2022-07-18,2021-11,2022-07-18
eps Ind A b,1,3,1,0,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,,28.400000,,2005.49725,,3.6385700,4.3456200,2024-08-07,2024-07,2024-08-07
eps Tau b,1,1,1,0,Radial Velocity,2006,Okayama Astrophysical Observatory,Published Confirmed,0,585.82000000,1.878000,,,93.240,47.5285200,3.2729800,2023-09-19,2023-08,2023-09-19
gam Cep b,1,2,1,0,Radial Velocity,2003,Multiple Observatories,Published Confirmed,0,913.00000000,,,2097.66749,25.600,14.1024000,2.9262700,2024-04-10,2023-07,2024-04-10
gam Lib b,1,1,2,0,Radial Velocity,2018,Okayama Astrophysical Observatory,Published Confirmed,0,414.88000000,1.319000,,,21.170,47.4017000,3.6493700,2023-09-19,2023-08,2023-09-19
gam Lib c,1,1,2,0,Radial Velocity,2018,Okayama Astrophysical Observatory,Published Confirmed,0,966.49000000,2.318000,,,73.380,47.4017000,3.6493700,2023-09-19,2023-08,2023-09-19
gam Psc b,1,1,1,0,Radial Velocity,2021,Okayama Astrophysical Observatory,Published Confirmed,0,555.10000000,1.320000,,,34.000,41.3107000,3.4142500,2022-01-10,2021-12,2022-01-10
gam1 Leo b,1,2,1,0,Radial Velocity,2009,Bohyunsan Optical Astronomical Observatory,Published Confirmed,0,428.50000000,1.190000,,,208.300,39.8883000,,2019-01-28,2010-01,2019-01-31
iot Dra b,1,1,2,0,Radial Velocity,2002,Lick Observatory,Published Confirmed,0,510.85440000,1.453000,,,,31.3283200,2.9682800,2022-05-03,2021-11,2022-05-03
iot Dra c,1,1,2,0,Radial Velocity,2022,La Silla Observatory,Published Confirmed,0,25000.00000000,19.400000,,,,31.3283200,2.9682800,2022-05-03,2021-11,2022-05-03
kap And b,1,1,1,0,Imaging,2012,Subaru Telescope,Published Confirmed,0,,55.000000,,4327.36000,,50.0177000,4.1347800,2014-05-14,2014-02,2014-05-14
kap CrB b,1,1,1,0,Radial Velocity,2007,Lick Observatory,Published Confirmed,0,1253.68000000,2.500000,,,23.780,30.0651000,4.5242800,2023-09-19,2023-08,2023-09-19
mu Leo b,1,1,1,0,Radial Velocity,2014,Bohyunsan Optical Astronomical Observatory,Published Confirmed,0,357.80000000,1.100000,,,52.000,32.6081000,3.5276900,2014-05-14,2014-06,2014-05-14
mu2 Sco b,1,1,1,0,Imaging,2022,Paranal Observatory,Published Confirmed,0,,242.400000,,4576.72906,,,3.5361700,2022-06-08,2022-05,2022-06-08
nu Oct A b,1,2,1,0,Radial Velocity,2016,University of Canterbury Mt John Observatory,Published Confirmed,1,417.00000000,1.250000,,762.78818,43.000,21.1999000,3.4416200,2023-01-18,2021-04,2023-01-18
nu Oph b,1,1,2,0,Radial Velocity,2012,Okayama Astrophysical Observatory,Published Confirmed,0,529.93000000,1.765000,,,287.600,46.2107000,3.0965300,2023-09-19,2023-08,2023-09-19
nu Oph c,1,1,2,0,Radial Velocity,2012,Okayama Astrophysical Observatory,Published Confirmed,0,3180.60000000,5.829000,,,175.470,46.2107000,3.0965300,2023-09-19,2023-08,2023-09-19
ome Ser b,1,2,1,0,Radial Velocity,2013,Okayama Astrophysical Observatory,Published Confirmed,0,278.59000000,0.838000,,,23.110,76.7556000,4.9283300,2023-09-19,2023-08,2023-09-19
omi CrB b,1,1,1,0,Radial Velocity,2012,Okayama Astrophysical Observatory,Published Confirmed,0,187.01000000,0.699000,,,33.560,84.7883000,5.2205500,2023-09-19,2023-08,2023-09-19
omi UMa b,1,2,1,0,Radial Velocity,2012,Okayama Astrophysical Observatory,Published Confirmed,0,1569.81000000,3.691000,,,33.110,54.9149000,3.1443200,2023-09-19,2023-08,2023-09-19
pi Men c,1,1,3,0,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,6.26785200,0.068000,2.110,4.30000,1.500,18.2702000,5.5128000,2025-03-03,2020-10,2025-03-03
pi Men d,1,1,3,0,Radial Velocity,2022,La Silla Observatory,Published Confirmed,0,124.64000000,,,,1.680,18.2702000,5.5128000,2022-05-03,2022-05,2022-05-03
psi1 Dra B b,1,3,1,0,Radial Velocity,2015,McDonald Observatory,Published Confirmed,0,3117.00000000,4.430000,,,21.000,22.7188000,5.6476600,2015-12-16,2016-02,2015-12-17
rho CrB b,1,1,4,0,Radial Velocity,1997,Fred Lawrence Whipple Observatory,Published Confirmed,1,39.84380000,0.224500,,,67.280,17.4671000,5.2416700,2023-07-11,2023-08,2023-07-11
rho CrB c,1,1,4,0,Radial Velocity,2016,Multiple Observatories,Published Confirmed,0,102.19000000,0.420600,,,4.000,17.4671000,5.2416700,2023-07-11,2023-08,2023-07-11
rho CrB d,1,1,4,0,Radial Velocity,2023,Lowell Observatory,Published Confirmed,0,282.20000000,0.827000,,,2.200,17.4671000,5.2416700,2023-07-11,2023-08,2023-07-11
rho CrB e,1,1,4,0,Radial Velocity,2023,Lowell Observatory,Published Confirmed,0,12.94900000,0.106100,,,1.140,17.4671000,5.2416700,2023-07-11,2023-08,2023-07-11
tau Boo b,1,2,1,0,Radial Velocity,1996,Lick Observatory,Published Confirmed,0,3.31245680,0.049000,,,471.730,15.6521000,4.3661700,2015-04-16,2015-06,2015-04-16
tau Cet e,1,1,4,0,Radial Velocity,2017,Multiple Observatories,Published Confirmed,0,162.87000000,0.538000,,,0.550,3.6030400,3.2485400,2017-08-14,2017-10,2017-08-17
tau Cet f,1,1,4,0,Radial Velocity,2017,Multiple Observatories,Published Confirmed,0,636.13000000,1.334000,,,0.350,3.6030400,3.2485400,2017-08-14,2017-10,2017-08-17
tau Cet g,1,1,4,0,Radial Velocity,2017,Multiple Observatories,Published Confirmed,0,20.00000000,0.133000,,,0.490,3.6030400,3.2485400,2017-08-14,2017-10,2017-08-17
tau Cet h,1,1,4,0,Radial Velocity,2017,Multiple Observatories,Published Confirmed,0,49.41000000,0.243000,,,0.390,3.6030400,3.2485400,2017-08-14,2017-10,2017-08-17
tau Gem b,1,1,1,0,Radial Velocity,2013,Lick Observatory,Published Confirmed,0,305.50000000,1.170000,,,350.200,112.5370000,4.0399600,2014-05-14,2013-07,2014-05-14
ups And b,1,2,3,0,Radial Velocity,1996,Lick Observatory,Published Confirmed,0,4.61703300,0.059222,,,70.510,13.4054000,3.9868700,2019-01-28,2011-01,2019-01-31
ups And c,1,2,3,0,Radial Velocity,1999,Multiple Observatories,Published Confirmed,0,241.25800000,0.827774,,,68.140,13.4054000,3.9868700,2019-01-28,2011-01,2019-01-31
ups And d,1,2,3,0,Radial Velocity,1999,Multiple Observatories,Published Confirmed,0,1276.46000000,2.513290,,,56.260,13.4054000,3.9868700,2019-01-28,2011-01,2019-01-31
ups Leo b,1,1,1,0,Radial Velocity,2021,Okayama Astrophysical Observatory,Published Confirmed,0,385.20000000,1.180000,,,11.700,52.5973000,4.0304000,2022-01-10,2021-12,2022-01-10
